area,bbox_area,convex_area,solidity,perimeter,euler_number,centroid-0,centroid-1,eccentricity,equivalent_diameter,feret_diameter_max,major_axis_length,minor_axis_length,orientation,mean_intensity,max_intensity,total_area,entropy,obj_intensity_sum,total_intensity_sum,distance_bin_0,distance_bin_1,distance_bin_2,distance_bin_3,distance_bin_4,distance_bin_5,distance_bin_6,distance_bin_7,distance_bin_8,distance_bin_9,patchID,patchsize,object_size
647,900,677,0.955686854,98.56854249,1,39.97527048,40.28284389,0.351122268,28.70167217,31.38470965,29.74109925,27.84747209,-1.342914404,161.7341577,249,647,5.228420675,104642,187380,5753,120,105,94,84,74,62,48,35,25,100,80,6
660,870,697,0.946915352,100.4974747,1,40.13484848,40.46969697,0.191809411,28.98858568,30.8058436,29.29680342,28.75282603,-0.733637306,118.3712121,191,660,5.066732714,78125,133349,5740,119,102,92,83,73,63,50,40,38,101,80,6
681,961,716,0.951117318,102.8111832,0,39.86490455,39.8722467,0.421139935,29.44615645,32.01562119,31.00431657,28.12078104,-0.880529295,134.773862,221,681,5.30084755,91781,163445,5719,132,109,96,84,73,62,53,38,34,102,80,6
780,1122,837,0.931899642,112.8111832,1,39.76025641,39.4974359,0.475587486,31.5139151,35.22782991,33.70549161,29.64965682,-0.615919708,95.77948718,171,780,5.166912881,74708,127027,5757,117,99,90,82,74,61,50,38,32,103,80,6
721,1054,770,0.936363636,106.7401154,1,40.32732316,39.90707351,0.493476329,30.29860907,34.525353,32.59855669,28.35289548,-0.586660086,107.2510402,180,722,5.242847266,77391,145529,5808,110,102,92,79,67,56,46,27,13,104,80,6
644,899,674,0.955489614,96.32590181,1,40.30590062,40.26397516,0.419854607,28.63505311,31.40063694,30.11772865,27.33459085,-1.012384417,148.1909938,239,644,5.281633487,95435,176947,5756,117,104,95,82,73,62,48,34,29,105,80,6
637,870,669,0.952167414,95.254834,1,40.10832025,40.23861852,0.27394917,28.47900262,30.59411708,29.0879253,27.97514263,-1.069456599,160.0156986,248,637,5.13029843,101930,180036,5763,114,105,92,82,73,61,48,36,26,106,80,6
630,870,657,0.95890411,95.49747468,1,39.54920635,40.43650794,0.214417447,28.32209232,30.59411708,28.73811485,28.06972707,-1.443661753,153.4984127,230,630,5.180945499,96704,173441,5770,115,104,93,84,75,59,45,33,22,107,80,6
721,1024,778,0.926735219,113.7401154,1,39.60055479,40.44521498,0.440174267,30.29860907,34.13209633,32.08810735,28.81230834,-0.757191779,102.4937587,163,721,5.262166449,73898,133743,5679,132,111,100,88,77,67,57,46,43,108,80,6
777,1188,850,0.914117647,125.6751442,0,40.33075933,39.54182754,0.520838916,31.45325303,36.49657518,34.23935051,29.22859205,-0.587542493,99.56241956,168,777,5.403706252,77360,144415,5774,119,105,93,80,69,59,46,34,21,109,80,6
606,841,634,0.955835962,92.91168825,1,40.05280528,40.24752475,0.372169449,27.77738584,30.87069808,28.89155587,26.81612526,-1.107028131,158.4125413,241,606,5.292481669,95998,181898,5794,112,99,90,82,69,59,45,31,19,110,80,6
